#SAMPLE	BIOSAMPLE	STUDY	ENVIRONMENT	SOURCE_SAMPLE_LINK
IMSM22-1_SAMEA5858785-S001_METAG	SAMEA5858785	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858785/
IMSM22-1_SAMEA5858786-S001_METAG	SAMEA5858786	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858786/
IMSM22-1_SAMEA5858787-S001_METAG	SAMEA5858787	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858787/
IMSM22-1_SAMEA5858788-S001_METAG	SAMEA5858788	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858788/
IMSM22-1_SAMEA5858789-S001_METAG	SAMEA5858789	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858789/
IMSM22-1_SAMEA5858790-S001_METAG	SAMEA5858790	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858790/
IMSM22-1_SAMEA5858791-S001_METAG	SAMEA5858791	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858791/
IMSM22-1_SAMEA5858792-S001_METAG	SAMEA5858792	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858792/
IMSM22-1_SAMEA5858793-S001_METAG	SAMEA5858793	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858793/
IMSM22-1_SAMEA5858794-S001_METAG	SAMEA5858794	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858794/
IMSM22-1_SAMEA5858795-S001_METAG	SAMEA5858795	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858795/
IMSM22-1_SAMEA5858796-S001_METAG	SAMEA5858796	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858796/
IMSM22-1_SAMEA5858797-S001_METAG	SAMEA5858797	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858797/
IMSM22-1_SAMEA5858798-S001_METAG	SAMEA5858798	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858798/
IMSM22-1_SAMEA5858799-S001_METAG	SAMEA5858799	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858799/
IMSM22-1_SAMEA5858800-S001_METAG	SAMEA5858800	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858800/
IMSM22-1_SAMEA5858801-S001_METAG	SAMEA5858801	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858801/
IMSM22-1_SAMEA5858802-S001_METAG	SAMEA5858802	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858802/
IMSM22-1_SAMEA5858803-S001_METAG	SAMEA5858803	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858803/
IMSM22-1_SAMEA5858804-S001_METAG	SAMEA5858804	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858804/
IMSM22-1_SAMEA5858805-S001_METAG	SAMEA5858805	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858805/
IMSM22-1_SAMEA5858806-S001_METAG	SAMEA5858806	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858806/
IMSM22-1_SAMEA5858807-S001_METAG	SAMEA5858807	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858807/
IMSM22-1_SAMEA5858808-S001_METAG	SAMEA5858808	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858808/
IMSM22-1_SAMEA5858809-S001_METAG	SAMEA5858809	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858809/
IMSM22-1_SAMEA5858810-S001_METAG	SAMEA5858810	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858810/
IMSM22-1_SAMEA5858811-S001_METAG	SAMEA5858811	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858811/
IMSM22-1_SAMEA5858812-S001_METAG	SAMEA5858812	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858812/
IMSM22-1_SAMEA5858813-S001_METAG	SAMEA5858813	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858813/
IMSM22-1_SAMEA5858814-S001_METAG	SAMEA5858814	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858814/
IMSM22-1_SAMEA5858815-S001_METAG	SAMEA5858815	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858815/
IMSM22-1_SAMEA5858816-S001_METAG	SAMEA5858816	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858816/
IMSM22-1_SAMEA5858817-S001_METAG	SAMEA5858817	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858817/
IMSM22-1_SAMEA5858818-S001_METAG	SAMEA5858818	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858818/
IMSM22-1_SAMEA5858819-S001_METAG	SAMEA5858819	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858819/
IMSM22-1_SAMEA5858820-S001_METAG	SAMEA5858820	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858820/
IMSM22-1_SAMEA5858821-S001_METAG	SAMEA5858821	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858821/
IMSM22-1_SAMEA5858822-S001_METAG	SAMEA5858822	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858822/
IMSM22-1_SAMEA5858823-S001_METAG	SAMEA5858823	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858823/
IMSM22-1_SAMEA5858824-S001_METAG	SAMEA5858824	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858824/
IMSM22-1_SAMEA5858825-S001_METAG	SAMEA5858825	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858825/
IMSM22-1_SAMEA5858826-S001_METAG	SAMEA5858826	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858826/
IMSM22-1_SAMEA5858827-S001_METAG	SAMEA5858827	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858827/
IMSM22-1_SAMEA5858828-S001_METAG	SAMEA5858828	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858828/
IMSM22-1_SAMEA5858829-S001_METAG	SAMEA5858829	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858829/
IMSM22-1_SAMEA5858830-S001_METAG	SAMEA5858830	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858830/
IMSM22-1_SAMEA5858831-S001_METAG	SAMEA5858831	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858831/
IMSM22-1_SAMEA5858832-S001_METAG	SAMEA5858832	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858832/
IMSM22-1_SAMEA5858833-S001_METAG	SAMEA5858833	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858833/
IMSM22-1_SAMEA5858834-S001_METAG	SAMEA5858834	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858834/
IMSM22-1_SAMEA5858835-S001_METAG	SAMEA5858835	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858835/
IMSM22-1_SAMEA5858836-S001_METAG	SAMEA5858836	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858836/
IMSM22-1_SAMEA5858837-S001_METAG	SAMEA5858837	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858837/
IMSM22-1_SAMEA5858838-S001_METAG	SAMEA5858838	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858838/
IMSM22-1_SAMEA5858839-S001_METAG	SAMEA5858839	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858839/
IMSM22-1_SAMEA5858840-S001_METAG	SAMEA5858840	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858840/
IMSM22-1_SAMEA5858841-S001_METAG	SAMEA5858841	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858841/
IMSM22-1_SAMEA5858842-S001_METAG	SAMEA5858842	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858842/
IMSM22-1_SAMEA5858843-S001_METAG	SAMEA5858843	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858843/
IMSM22-1_SAMEA5858844-S001_METAG	SAMEA5858844	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858844/
IMSM22-1_SAMEA5858845-S001_METAG	SAMEA5858845	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858845/
IMSM22-1_SAMEA5858846-S001_METAG	SAMEA5858846	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858846/
IMSM22-1_SAMEA5858847-S001_METAG	SAMEA5858847	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858847/
IMSM22-1_SAMEA5858848-S001_METAG	SAMEA5858848	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858848/
IMSM22-1_SAMEA5858849-S001_METAG	SAMEA5858849	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858849/
IMSM22-1_SAMEA5858850-S001_METAG	SAMEA5858850	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858850/
IMSM22-1_SAMEA5858851-S001_METAG	SAMEA5858851	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858851/
IMSM22-1_SAMEA5858852-S001_METAG	SAMEA5858852	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858852/
IMSM22-1_SAMEA5858853-S001_METAG	SAMEA5858853	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858853/
IMSM22-1_SAMEA5858854-S001_METAG	SAMEA5858854	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858854/
IMSM22-1_SAMEA5858855-S001_METAG	SAMEA5858855	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858855/
IMSM22-1_SAMEA5858856-S001_METAG	SAMEA5858856	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858856/
IMSM22-1_SAMEA5858857-S001_METAG	SAMEA5858857	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858857/
IMSM22-1_SAMEA5858858-S001_METAG	SAMEA5858858	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858858/
IMSM22-1_SAMEA5858859-S001_METAG	SAMEA5858859	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858859/
IMSM22-1_SAMEA5858860-S001_METAG	SAMEA5858860	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858860/
IMSM22-1_SAMEA5858861-S001_METAG	SAMEA5858861	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858861/
IMSM22-1_SAMEA5858862-S001_METAG	SAMEA5858862	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858862/
IMSM22-1_SAMEA5858863-S001_METAG	SAMEA5858863	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858863/
IMSM22-1_SAMEA5858864-S001_METAG	SAMEA5858864	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858864/
IMSM22-1_SAMEA5858865-S001_METAG	SAMEA5858865	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858865/
IMSM22-1_SAMEA5858866-S001_METAG	SAMEA5858866	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858866/
IMSM22-1_SAMEA5858867-S001_METAG	SAMEA5858867	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858867/
IMSM22-1_SAMEA5858868-S001_METAG	SAMEA5858868	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858868/
IMSM22-1_SAMEA5858869-S001_METAG	SAMEA5858869	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858869/
IMSM22-1_SAMEA5858870-S001_METAG	SAMEA5858870	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858870/
IMSM22-1_SAMEA5858871-S001_METAG	SAMEA5858871	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858871/
IMSM22-1_SAMEA5858872-S001_METAG	SAMEA5858872	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858872/
IMSM22-1_SAMEA5858873-S001_METAG	SAMEA5858873	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858873/
IMSM22-1_SAMEA5858874-S001_METAG	SAMEA5858874	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858874/
IMSM22-1_SAMEA5858875-S001_METAG	SAMEA5858875	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858875/
IMSM22-1_SAMEA5858876-S001_METAG	SAMEA5858876	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858876/
IMSM22-1_SAMEA5858877-S001_METAG	SAMEA5858877	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858877/
IMSM22-1_SAMEA5858878-S001_METAG	SAMEA5858878	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858878/
IMSM22-1_SAMEA5858879-S001_METAG	SAMEA5858879	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858879/
IMSM22-1_SAMEA5858880-S001_METAG	SAMEA5858880	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858880/
IMSM22-1_SAMEA5858881-S001_METAG	SAMEA5858881	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858881/
IMSM22-1_SAMEA5858882-S001_METAG	SAMEA5858882	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858882/
IMSM22-1_SAMEA5858883-S001_METAG	SAMEA5858883	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858883/
IMSM22-1_SAMEA5858884-S001_METAG	SAMEA5858884	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858884/
IMSM22-1_SAMEA5858885-S001_METAG	SAMEA5858885	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858885/
IMSM22-1_SAMEA5858886-S001_METAG	SAMEA5858886	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858886/
IMSM22-1_SAMEA5858887-S001_METAG	SAMEA5858887	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858887/
IMSM22-1_SAMEA5858888-S001_METAG	SAMEA5858888	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858888/
IMSM22-1_SAMEA5858889-S001_METAG	SAMEA5858889	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858889/
IMSM22-1_SAMEA5858890-S001_METAG	SAMEA5858890	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858890/
IMSM22-1_SAMEA5858891-S001_METAG	SAMEA5858891	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858891/
IMSM22-1_SAMEA5858892-S001_METAG	SAMEA5858892	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858892/
IMSM22-1_SAMEA5858893-S001_METAG	SAMEA5858893	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858893/
IMSM22-1_SAMEA5858894-S001_METAG	SAMEA5858894	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858894/
IMSM22-1_SAMEA5858895-S001_METAG	SAMEA5858895	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858895/
IMSM22-1_SAMEA5858896-S001_METAG	SAMEA5858896	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858896/
IMSM22-1_SAMEA5858897-S001_METAG	SAMEA5858897	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858897/
IMSM22-1_SAMEA5858898-S001_METAG	SAMEA5858898	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858898/
IMSM22-1_SAMEA5858899-S001_METAG	SAMEA5858899	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858899/
IMSM22-1_SAMEA5858900-S001_METAG	SAMEA5858900	IMSM22-1	human gut metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMEA5858900/
INAM22-1_SAMN14467440_METAG	SAMN14467440	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467440/
INAM22-1_SAMN14467441_METAG	SAMN14467441	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467441/
INAM22-1_SAMN14467442_METAG	SAMN14467442	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467442/
INAM22-1_SAMN14467443_METAG	SAMN14467443	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467443/
INAM22-1_SAMN14467444_METAG	SAMN14467444	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467444/
INAM22-1_SAMN14467445_METAG	SAMN14467445	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467445/
INAM22-1_SAMN14467446_METAG	SAMN14467446	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467446/
INAM22-1_SAMN14467447_METAG	SAMN14467447	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467447/
INAM22-1_SAMN14467448_METAG	SAMN14467448	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467448/
INAM22-1_SAMN14467449_METAG	SAMN14467449	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467449/
INAM22-1_SAMN14467450_METAG	SAMN14467450	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467450/
INAM22-1_SAMN14467451_METAG	SAMN14467451	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467451/
INAM22-1_SAMN14467452_METAG	SAMN14467452	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467452/
INAM22-1_SAMN14467453_METAG	SAMN14467453	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467453/
INAM22-1_SAMN14467454_METAG	SAMN14467454	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467454/
INAM22-1_SAMN14467455_METAG	SAMN14467455	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467455/
INAM22-1_SAMN14467456_METAG	SAMN14467456	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467456/
INAM22-1_SAMN14467457_METAG	SAMN14467457	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467457/
INAM22-1_SAMN14467458_METAG	SAMN14467458	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467458/
INAM22-1_SAMN14467459_METAG	SAMN14467459	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467459/
INAM22-1_SAMN14467460_METAG	SAMN14467460	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467460/
INAM22-1_SAMN14467461_METAG	SAMN14467461	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467461/
INAM22-1_SAMN14467462_METAG	SAMN14467462	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467462/
INAM22-1_SAMN14467463_METAG	SAMN14467463	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467463/
INAM22-1_SAMN14467464_METAG	SAMN14467464	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467464/
INAM22-1_SAMN14467465_METAG	SAMN14467465	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467465/
INAM22-1_SAMN14467466_METAG	SAMN14467466	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467466/
INAM22-1_SAMN14467467_METAG	SAMN14467467	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467467/
INAM22-1_SAMN14467468_METAG	SAMN14467468	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467468/
INAM22-1_SAMN14467469_METAG	SAMN14467469	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467469/
INAM22-1_SAMN14467470_METAG	SAMN14467470	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467470/
INAM22-1_SAMN14467471_METAG	SAMN14467471	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467471/
INAM22-1_SAMN14467472_METAG	SAMN14467472	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467472/
INAM22-1_SAMN14467473_METAG	SAMN14467473	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467473/
INAM22-1_SAMN14467474_METAG	SAMN14467474	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467474/
INAM22-1_SAMN14467475_METAG	SAMN14467475	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467475/
INAM22-1_SAMN14467476_METAG	SAMN14467476	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467476/
INAM22-1_SAMN14467477_METAG	SAMN14467477	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467477/
INAM22-1_SAMN14467478_METAG	SAMN14467478	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467478/
INAM22-1_SAMN14467479_METAG	SAMN14467479	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467479/
INAM22-1_SAMN14467480_METAG	SAMN14467480	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467480/
INAM22-1_SAMN14467481_METAG	SAMN14467481	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467481/
INAM22-1_SAMN14467482_METAG	SAMN14467482	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467482/
INAM22-1_SAMN14467483_METAG	SAMN14467483	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467483/
INAM22-1_SAMN14467484_METAG	SAMN14467484	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467484/
INAM22-1_SAMN14467485_METAG	SAMN14467485	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467485/
INAM22-1_SAMN14467486_METAG	SAMN14467486	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467486/
INAM22-1_SAMN14467487_METAG	SAMN14467487	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467487/
INAM22-1_SAMN14467488_METAG	SAMN14467488	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467488/
INAM22-1_SAMN14467489_METAG	SAMN14467489	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467489/
INAM22-1_SAMN14467490_METAG	SAMN14467490	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467490/
INAM22-1_SAMN14467491_METAG	SAMN14467491	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467491/
INAM22-1_SAMN14467492_METAG	SAMN14467492	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467492/
INAM22-1_SAMN14467493_METAG	SAMN14467493	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467493/
INAM22-1_SAMN14467494_METAG	SAMN14467494	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467494/
INAM22-1_SAMN14467495_METAG	SAMN14467495	INAM22-1	human respiratory tract metagenome	https://www.ncbi.nlm.nih.gov/biosample/SAMN14467495/
